# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-07-14 12:22:32 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03253000 SOUTH FORK LICKING RIVER AT HAYES, KY
# -----------------------------------------------------------------------------------
#
# Data provided for site 03253000
#    DD parameter   Description
#    02   00065     Gage height, feet
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
#     T  Value exceeds "standard difference" threshold.  
#     h  Value exceeds "high" threshold.  
#     ~  Value is a system interpolated value.  
# 
agency_cd	site_no	datetime	tz_cd	02_00065	02_00065_cd
USGS	03253000	2015-07-02 17:15	EDT	5.37	P
USGS	03253000	2015-07-02 17:30	EDT	5.38	P
USGS	03253000	2015-07-02 17:45	EDT	5.38	P
USGS	03253000	2015-07-02 18:00	EDT	5.38	P
USGS	03253000	2015-07-02 18:15	EDT	5.37	P
USGS	03253000	2015-07-02 18:30	EDT	5.36	P
USGS	03253000	2015-07-02 18:45	EDT	5.37	P
USGS	03253000	2015-07-02 19:00	EDT	5.37	P
USGS	03253000	2015-07-02 19:15	EDT	5.37	P
USGS	03253000	2015-07-02 19:30	EDT	5.36	P
USGS	03253000	2015-07-02 19:45	EDT	5.37	P
USGS	03253000	2015-07-02 20:00	EDT	5.36	P
USGS	03253000	2015-07-02 20:15	EDT	5.37	P
USGS	03253000	2015-07-02 20:30	EDT	5.36	P
USGS	03253000	2015-07-02 20:45	EDT	5.36	P
USGS	03253000	2015-07-02 21:00	EDT	5.35	P
USGS	03253000	2015-07-02 21:15	EDT	5.35	P
USGS	03253000	2015-07-02 21:30	EDT	5.35	P
USGS	03253000	2015-07-02 21:45	EDT	5.35	P
USGS	03253000	2015-07-02 22:00	EDT	5.38	P
USGS	03253000	2015-07-02 22:15	EDT	5.62	P
USGS	03253000	2015-07-02 22:30	EDT	6.51	P
USGS	03253000	2015-07-02 22:45	EDT	7.62	P:T
USGS	03253000	2015-07-02 23:00	EDT	8.45	P
USGS	03253000	2015-07-02 23:15	EDT	9.06	P
USGS	03253000	2015-07-02 23:30	EDT	9.46	P
USGS	03253000	2015-07-02 23:45	EDT	9.75	P
USGS	03253000	2015-07-03 00:00	EDT	9.89	P
USGS	03253000	2015-07-03 00:15	EDT	9.96	P
USGS	03253000	2015-07-03 00:30	EDT	9.96	P
USGS	03253000	2015-07-03 00:45	EDT	9.91	P
USGS	03253000	2015-07-03 01:00	EDT	9.78	P
USGS	03253000	2015-07-03 01:15	EDT	9.64	P
USGS	03253000	2015-07-03 01:30	EDT	9.45	P
USGS	03253000	2015-07-03 01:45	EDT	9.25	P
USGS	03253000	2015-07-03 02:00	EDT	9.06	P
USGS	03253000	2015-07-03 02:15	EDT	8.87	P
USGS	03253000	2015-07-03 02:30	EDT	8.69	P
USGS	03253000	2015-07-03 02:45	EDT	8.54	P
USGS	03253000	2015-07-03 03:00	EDT	8.37	P
USGS	03253000	2015-07-03 03:15	EDT	8.25	P
USGS	03253000	2015-07-03 03:30	EDT	8.12	P
USGS	03253000	2015-07-03 03:45	EDT	8.01	P
USGS	03253000	2015-07-03 04:00	EDT	7.90	P
USGS	03253000	2015-07-03 04:15	EDT	7.80	P
USGS	03253000	2015-07-03 04:30	EDT	7.73	P
USGS	03253000	2015-07-03 04:45	EDT	7.64	P
USGS	03253000	2015-07-03 05:00	EDT	7.55	P
USGS	03253000	2015-07-03 05:15	EDT	7.46	P
USGS	03253000	2015-07-03 05:30	EDT	7.39	P
USGS	03253000	2015-07-03 05:45	EDT	7.32	P
USGS	03253000	2015-07-03 06:00	EDT	7.23	P
USGS	03253000	2015-07-03 06:15	EDT	7.16	P
USGS	03253000	2015-07-03 06:30	EDT	7.10	P
USGS	03253000	2015-07-03 06:45	EDT	7.03	P
USGS	03253000	2015-07-03 07:00	EDT	6.95	P
USGS	03253000	2015-07-03 07:15	EDT	6.89	P
USGS	03253000	2015-07-03 07:30	EDT	6.82	P
USGS	03253000	2015-07-03 07:45	EDT	6.76	P
USGS	03253000	2015-07-03 08:00	EDT	6.70	P
USGS	03253000	2015-07-03 08:15	EDT	6.65	P
USGS	03253000	2015-07-03 08:30	EDT	6.59	P
USGS	03253000	2015-07-03 08:45	EDT	6.54	P
USGS	03253000	2015-07-03 09:00	EDT	6.47	P
USGS	03253000	2015-07-03 09:15	EDT	6.43	P
USGS	03253000	2015-07-03 09:30	EDT	6.38	P
USGS	03253000	2015-07-03 09:45	EDT	6.33	P
USGS	03253000	2015-07-03 10:00	EDT	6.29	P
USGS	03253000	2015-07-03 10:15	EDT	6.25	P
USGS	03253000	2015-07-03 10:30	EDT	6.21	P
USGS	03253000	2015-07-03 10:45	EDT	6.18	P
USGS	03253000	2015-07-03 11:00	EDT	6.14	P
USGS	03253000	2015-07-03 11:15	EDT	6.10	P
USGS	03253000	2015-07-03 11:30	EDT	6.07	P
USGS	03253000	2015-07-03 11:45	EDT	6.05	P
USGS	03253000	2015-07-03 12:00	EDT	6.02	P
USGS	03253000	2015-07-03 12:15	EDT	5.99	P
USGS	03253000	2015-07-03 12:30	EDT	5.98	P
USGS	03253000	2015-07-03 12:45	EDT	5.97	P
USGS	03253000	2015-07-03 13:00	EDT	5.96	P
USGS	03253000	2015-07-03 13:15	EDT	5.94	P
USGS	03253000	2015-07-03 13:30	EDT	5.94	P
USGS	03253000	2015-07-03 13:45	EDT	5.93	P
USGS	03253000	2015-07-03 14:00	EDT	5.93	P
USGS	03253000	2015-07-03 14:15	EDT	5.92	P
USGS	03253000	2015-07-03 14:30	EDT	5.91	P
USGS	03253000	2015-07-03 14:45	EDT	5.92	P
USGS	03253000	2015-07-03 15:00	EDT	5.92	P
USGS	03253000	2015-07-03 15:15	EDT	5.92	P
USGS	03253000	2015-07-03 15:30	EDT	5.92	P
USGS	03253000	2015-07-03 15:45	EDT	5.91	P
USGS	03253000	2015-07-03 16:00	EDT	5.91	P
USGS	03253000	2015-07-03 16:15	EDT	5.91	P
USGS	03253000	2015-07-03 16:30	EDT	5.90	P
USGS	03253000	2015-07-03 16:45	EDT	5.89	P
USGS	03253000	2015-07-03 17:00	EDT	5.88	P
USGS	03253000	2015-07-03 17:15	EDT	5.86	P
USGS	03253000	2015-07-03 17:30	EDT	5.85	P
USGS	03253000	2015-07-03 17:45	EDT	5.83	P
USGS	03253000	2015-07-03 18:00	EDT	5.80	P
USGS	03253000	2015-07-03 18:15	EDT	5.79	P
USGS	03253000	2015-07-03 18:30	EDT	5.76	P
USGS	03253000	2015-07-03 18:45	EDT	5.81	P
USGS	03253000	2015-07-03 19:00	EDT	5.81	P
USGS	03253000	2015-07-03 19:15	EDT	5.80	P
USGS	03253000	2015-07-03 19:30	EDT	5.78	P
USGS	03253000	2015-07-03 19:45	EDT	5.79	P
USGS	03253000	2015-07-03 20:00	EDT	5.80	P
USGS	03253000	2015-07-03 20:15	EDT	5.84	P
USGS	03253000	2015-07-03 20:30	EDT	5.87	P
USGS	03253000	2015-07-03 20:45	EDT	5.88	P
USGS	03253000	2015-07-03 21:00	EDT	5.85	P
USGS	03253000	2015-07-03 21:15	EDT	5.83	P
USGS	03253000	2015-07-03 21:30	EDT	5.81	P
USGS	03253000	2015-07-03 21:45	EDT	5.78	P
USGS	03253000	2015-07-03 22:00	EDT	5.77	P
USGS	03253000	2015-07-03 22:15	EDT	5.76	P
USGS	03253000	2015-07-03 22:30	EDT	5.76	P
USGS	03253000	2015-07-03 22:45	EDT	5.77	P
USGS	03253000	2015-07-03 23:00	EDT	5.85	P
USGS	03253000	2015-07-03 23:15	EDT	6.04	P
USGS	03253000	2015-07-03 23:30	EDT	6.52	P
USGS	03253000	2015-07-03 23:45	EDT	7.28	P
USGS	03253000	2015-07-04 00:00	EDT	8.14	P
USGS	03253000	2015-07-04 00:15	EDT	8.87	P
USGS	03253000	2015-07-04 00:30	EDT	9.57	P
USGS	03253000	2015-07-04 00:45	EDT	10.16	P
USGS	03253000	2015-07-04 01:00	EDT	10.73	P
USGS	03253000	2015-07-04 01:15	EDT	11.21	P
USGS	03253000	2015-07-04 01:30	EDT	11.63	P
USGS	03253000	2015-07-04 01:45	EDT	12.02	P:h
USGS	03253000	2015-07-04 02:00	EDT	12.24	P:h
USGS	03253000	2015-07-04 02:15	EDT	12.47	P:h
USGS	03253000	2015-07-04 02:30	EDT	12.62	P:h
USGS	03253000	2015-07-04 02:45	EDT	12.75	P:h
USGS	03253000	2015-07-04 03:00	EDT	12.83	P:h
USGS	03253000	2015-07-04 03:15	EDT	12.90	P:h
USGS	03253000	2015-07-04 03:30	EDT	12.89	P:h
USGS	03253000	2015-07-04 03:45	EDT	12.86	P:h
USGS	03253000	2015-07-04 04:00	EDT	12.81	P:h
USGS	03253000	2015-07-04 04:15	EDT	12.74	P:h
USGS	03253000	2015-07-04 04:30	EDT	12.65	P:h
USGS	03253000	2015-07-04 04:45	EDT	12.50	P:h
USGS	03253000	2015-07-04 05:00	EDT	12.38	P:h
USGS	03253000	2015-07-04 05:15	EDT	12.24	P:h
USGS	03253000	2015-07-04 05:30	EDT	12.07	P:h
USGS	03253000	2015-07-04 05:45	EDT	11.92	P
USGS	03253000	2015-07-04 06:00	EDT	11.77	P
USGS	03253000	2015-07-04 06:15	EDT	11.63	P
USGS	03253000	2015-07-04 06:30	EDT	11.45	P
USGS	03253000	2015-07-04 06:45	EDT	11.30	P
USGS	03253000	2015-07-04 07:00	EDT	11.15	P
USGS	03253000	2015-07-04 07:15	EDT	11.03	P
USGS	03253000	2015-07-04 07:30	EDT	10.92	P
USGS	03253000	2015-07-04 07:45	EDT	10.79	P
USGS	03253000	2015-07-04 08:00	EDT	10.67	P
USGS	03253000	2015-07-04 08:15	EDT	10.55	P
USGS	03253000	2015-07-04 08:30	EDT	10.44	P
USGS	03253000	2015-07-04 08:45	EDT	10.33	P
USGS	03253000	2015-07-04 09:00	EDT	10.24	P
USGS	03253000	2015-07-04 09:15	EDT	10.14	P
USGS	03253000	2015-07-04 09:30	EDT	10.06	P
USGS	03253000	2015-07-04 09:45	EDT	9.98	P
USGS	03253000	2015-07-04 10:00	EDT	9.91	P
USGS	03253000	2015-07-04 10:15	EDT	9.81	P
USGS	03253000	2015-07-04 10:30	EDT	9.76	P
USGS	03253000	2015-07-04 10:45	EDT	9.70	P
USGS	03253000	2015-07-04 11:00	EDT	9.64	P
USGS	03253000	2015-07-04 11:15	EDT	9.58	P
USGS	03253000	2015-07-04 11:30	EDT	9.55	P
USGS	03253000	2015-07-04 11:45	EDT	9.47	P
USGS	03253000	2015-07-04 12:00	EDT	9.45	P
USGS	03253000	2015-07-04 12:15	EDT	9.39	P
USGS	03253000	2015-07-04 12:30	EDT	9.37	P
USGS	03253000	2015-07-04 12:45	EDT	9.35	P
USGS	03253000	2015-07-04 13:00	EDT	9.33	P
USGS	03253000	2015-07-04 13:15	EDT	9.30	P
USGS	03253000	2015-07-04 13:30	EDT	9.27	P
USGS	03253000	2015-07-04 13:45	EDT	9.24	P
USGS	03253000	2015-07-04 14:00	EDT	9.24	P
USGS	03253000	2015-07-04 14:15	EDT	9.22	P
USGS	03253000	2015-07-04 14:30	EDT	9.22	P
USGS	03253000	2015-07-04 14:45	EDT	9.19	P
USGS	03253000	2015-07-04 15:00	EDT	9.22	P
USGS	03253000	2015-07-04 15:15	EDT	9.21	P
USGS	03253000	2015-07-04 15:30	EDT	9.23	P
USGS	03253000	2015-07-04 15:45	EDT	9.21	P
USGS	03253000	2015-07-04 16:00	EDT	9.24	P
USGS	03253000	2015-07-04 16:15	EDT	9.26	P
USGS	03253000	2015-07-04 16:30	EDT	9.26	P
USGS	03253000	2015-07-04 16:45	EDT	9.29	P
USGS	03253000	2015-07-04 17:00	EDT	9.30	P
USGS	03253000	2015-07-04 17:15	EDT	9.33	P
USGS	03253000	2015-07-04 17:30	EDT	9.37	P
USGS	03253000	2015-07-04 17:45	EDT	9.34	P
USGS	03253000	2015-07-04 18:00	EDT	9.42	P
USGS	03253000	2015-07-04 18:15	EDT	9.44	P
USGS	03253000	2015-07-04 18:30	EDT	9.46	P
USGS	03253000	2015-07-04 18:45	EDT	9.46	P
USGS	03253000	2015-07-04 19:00	EDT	9.50	P
USGS	03253000	2015-07-04 19:15	EDT	9.53	P
USGS	03253000	2015-07-04 19:30	EDT	9.53	P
USGS	03253000	2015-07-04 19:45	EDT	9.59	P
USGS	03253000	2015-07-04 20:00	EDT	9.59	P
USGS	03253000	2015-07-04 20:15	EDT	9.62	P
USGS	03253000	2015-07-04 20:30	EDT	9.66	P
USGS	03253000	2015-07-04 20:45	EDT	9.68	P
USGS	03253000	2015-07-04 21:00	EDT	9.71	P
USGS	03253000	2015-07-04 21:15	EDT	9.72	P
USGS	03253000	2015-07-04 21:30	EDT	9.75	P
USGS	03253000	2015-07-04 21:45	EDT	9.77	P
USGS	03253000	2015-07-04 22:00	EDT	9.77	P
USGS	03253000	2015-07-04 22:15	EDT	9.77	P
USGS	03253000	2015-07-04 22:30	EDT	9.79	P
USGS	03253000	2015-07-04 22:45	EDT	9.80	P
USGS	03253000	2015-07-04 23:00	EDT	9.81	P
USGS	03253000	2015-07-04 23:15	EDT	9.81	P
USGS	03253000	2015-07-04 23:30	EDT	9.83	P
USGS	03253000	2015-07-04 23:45	EDT	9.83	P
USGS	03253000	2015-07-05 00:00	EDT	9.83	P
USGS	03253000	2015-07-05 00:15	EDT	9.83	P
USGS	03253000	2015-07-05 00:30	EDT	9.83	P
USGS	03253000	2015-07-05 00:45	EDT	9.84	P
USGS	03253000	2015-07-05 01:00	EDT	9.83	P
USGS	03253000	2015-07-05 01:15	EDT	9.83	P
USGS	03253000	2015-07-05 01:30	EDT	9.84	P
USGS	03253000	2015-07-05 01:45	EDT	9.84	P
USGS	03253000	2015-07-05 02:00	EDT	9.81	P
USGS	03253000	2015-07-05 02:15	EDT	9.80	P
USGS	03253000	2015-07-05 02:30	EDT	9.81	P
USGS	03253000	2015-07-05 02:45	EDT	9.80	P
USGS	03253000	2015-07-05 03:00	EDT	9.79	P
USGS	03253000	2015-07-05 03:15	EDT	9.77	P
USGS	03253000	2015-07-05 03:30	EDT	9.76	P
USGS	03253000	2015-07-05 03:45	EDT	9.75	P
USGS	03253000	2015-07-05 04:00	EDT	9.74	P
USGS	03253000	2015-07-05 04:15	EDT	9.70	P
USGS	03253000	2015-07-05 04:30	EDT	9.71	P
USGS	03253000	2015-07-05 04:45	EDT	9.68	P
USGS	03253000	2015-07-05 05:00	EDT	9.65	P
USGS	03253000	2015-07-05 05:15	EDT	9.63	P
USGS	03253000	2015-07-05 05:30	EDT	9.62	P
USGS	03253000	2015-07-05 05:45	EDT	9.59	P
USGS	03253000	2015-07-05 06:00	EDT	9.55	P
USGS	03253000	2015-07-05 06:15	EDT	9.55	P
USGS	03253000	2015-07-05 06:30	EDT	9.52	P
USGS	03253000	2015-07-05 06:45	EDT	9.49	P
USGS	03253000	2015-07-05 07:00	EDT	9.49	P
USGS	03253000	2015-07-05 07:15	EDT	9.46	P
USGS	03253000	2015-07-05 07:30	EDT	9.43	P
USGS	03253000	2015-07-05 07:45	EDT	9.39	P
USGS	03253000	2015-07-05 08:00	EDT	9.36	P
USGS	03253000	2015-07-05 08:15	EDT	9.34	P
USGS	03253000	2015-07-05 08:30	EDT	9.32	P
USGS	03253000	2015-07-05 08:45	EDT	9.29	P
USGS	03253000	2015-07-05 09:00	EDT	9.26	P
USGS	03253000	2015-07-05 09:15	EDT	9.24	P
USGS	03253000	2015-07-05 09:30	EDT	9.20	P
USGS	03253000	2015-07-05 09:45	EDT	9.19	P
USGS	03253000	2015-07-05 10:00	EDT	9.15	P
USGS	03253000	2015-07-05 10:15	EDT	9.13	P
USGS	03253000	2015-07-05 10:30	EDT	9.09	P
USGS	03253000	2015-07-05 10:45	EDT	9.05	P
USGS	03253000	2015-07-05 11:00	EDT	9.03	P
USGS	03253000	2015-07-05 11:15	EDT	9.01	P
USGS	03253000	2015-07-05 11:30	EDT	8.97	P
USGS	03253000	2015-07-05 11:45	EDT	8.93	P
USGS	03253000	2015-07-05 12:00	EDT	8.89	P
USGS	03253000	2015-07-05 12:15	EDT	8.88	P
USGS	03253000	2015-07-05 12:30	EDT	8.85	P
USGS	03253000	2015-07-05 12:45	EDT	8.82	P
USGS	03253000	2015-07-05 13:00	EDT	8.78	P
USGS	03253000	2015-07-05 13:15	EDT	8.75	P
USGS	03253000	2015-07-05 13:30	EDT	8.71	P
USGS	03253000	2015-07-05 13:45	EDT	8.69	P
USGS	03253000	2015-07-05 14:00	EDT	8.66	P
USGS	03253000	2015-07-05 14:15	EDT	8.62	P
USGS	03253000	2015-07-05 14:30	EDT	8.59	P
USGS	03253000	2015-07-05 14:45	EDT	8.57	P
USGS	03253000	2015-07-05 15:00	EDT	8.53	P
USGS	03253000	2015-07-05 15:15	EDT	8.49	P
USGS	03253000	2015-07-05 15:30	EDT	8.46	P
USGS	03253000	2015-07-05 15:45	EDT	8.44	P
USGS	03253000	2015-07-05 16:00	EDT	8.41	P
USGS	03253000	2015-07-05 16:15	EDT	8.38	P
USGS	03253000	2015-07-05 16:30	EDT	8.34	P
USGS	03253000	2015-07-05 16:45	EDT	8.32	P
USGS	03253000	2015-07-05 17:00	EDT	8.29	P
USGS	03253000	2015-07-05 17:15	EDT	8.25	P
USGS	03253000	2015-07-05 17:30	EDT	8.22	P
USGS	03253000	2015-07-05 17:45	EDT	8.21	P
USGS	03253000	2015-07-05 18:00	EDT	8.18	P
USGS	03253000	2015-07-05 18:15	EDT	8.15	P
USGS	03253000	2015-07-05 18:30	EDT	8.12	P
USGS	03253000	2015-07-05 18:45	EDT	8.10	P
USGS	03253000	2015-07-05 19:00	EDT	8.07	P
USGS	03253000	2015-07-05 19:15	EDT	8.05	P
USGS	03253000	2015-07-05 19:30	EDT	8.02	P
USGS	03253000	2015-07-05 19:45	EDT	8.00	P
USGS	03253000	2015-07-05 20:00	EDT	7.97	P
USGS	03253000	2015-07-05 20:15	EDT	7.94	P
USGS	03253000	2015-07-05 20:30	EDT	7.91	P
USGS	03253000	2015-07-05 20:45	EDT	7.89	P
USGS	03253000	2015-07-05 21:00	EDT	7.88	P
USGS	03253000	2015-07-05 21:15	EDT	7.84	P
USGS	03253000	2015-07-05 21:30	EDT	7.81	P
USGS	03253000	2015-07-05 21:45	EDT	7.79	P
USGS	03253000	2015-07-05 22:00	EDT	7.78	P
USGS	03253000	2015-07-05 22:15	EDT	7.75	P
USGS	03253000	2015-07-05 22:30	EDT	7.72	P
USGS	03253000	2015-07-05 22:45	EDT	7.70	P
USGS	03253000	2015-07-05 23:00	EDT	7.66	P
USGS	03253000	2015-07-05 23:15	EDT	7.65	P
USGS	03253000	2015-07-05 23:30	EDT	7.61	P
USGS	03253000	2015-07-05 23:45	EDT	7.60	P
USGS	03253000	2015-07-06 00:00	EDT	7.58	P
USGS	03253000	2015-07-06 00:15	EDT	7.57	P
USGS	03253000	2015-07-06 00:30	EDT	7.53	P
USGS	03253000	2015-07-06 00:45	EDT	7.51	P
USGS	03253000	2015-07-06 01:00	EDT	7.48	P
USGS	03253000	2015-07-06 01:15	EDT	7.48	P
USGS	03253000	2015-07-06 01:30	EDT	7.44	P
USGS	03253000	2015-07-06 01:45	EDT	7.43	P
USGS	03253000	2015-07-06 02:00	EDT	7.41	P
USGS	03253000	2015-07-06 02:15	EDT	7.38	P
USGS	03253000	2015-07-06 02:30	EDT	7.36	P
USGS	03253000	2015-07-06 02:45	EDT	7.34	P
USGS	03253000	2015-07-06 03:00	EDT	7.33	P
USGS	03253000	2015-07-06 03:15	EDT	7.31	P
USGS	03253000	2015-07-06 03:30	EDT	7.30	P
USGS	03253000	2015-07-06 03:45	EDT	7.27	P
USGS	03253000	2015-07-06 04:00	EDT	7.25	P
USGS	03253000	2015-07-06 04:15	EDT	7.22	P
USGS	03253000	2015-07-06 04:30	EDT	7.20	P
USGS	03253000	2015-07-06 04:45	EDT	7.19	P
USGS	03253000	2015-07-06 05:00	EDT	7.17	P
USGS	03253000	2015-07-06 05:15	EDT	7.15	P
USGS	03253000	2015-07-06 05:30	EDT	7.14	P
USGS	03253000	2015-07-06 05:45	EDT	7.11	P
USGS	03253000	2015-07-06 06:00	EDT	7.10	P
USGS	03253000	2015-07-06 06:15	EDT	7.08	P
USGS	03253000	2015-07-06 06:30	EDT	7.07	P
USGS	03253000	2015-07-06 06:45	EDT	7.03	P
USGS	03253000	2015-07-06 07:00	EDT	7.02	P
USGS	03253000	2015-07-06 07:15	EDT	7.00	P
USGS	03253000	2015-07-06 07:30	EDT	7.00	P
USGS	03253000	2015-07-06 07:45	EDT	6.98	P
USGS	03253000	2015-07-06 08:00	EDT	6.96	P
USGS	03253000	2015-07-06 08:15	EDT	6.94	P
USGS	03253000	2015-07-06 08:30	EDT	6.92	P
USGS	03253000	2015-07-06 08:45	EDT	6.91	P
USGS	03253000	2015-07-06 09:00	EDT	6.90	P
USGS	03253000	2015-07-06 09:15	EDT	6.87	P
USGS	03253000	2015-07-06 09:30	EDT	6.86	P
USGS	03253000	2015-07-06 09:45	EDT	6.83	P
USGS	03253000	2015-07-06 10:00	EDT	6.82	P
USGS	03253000	2015-07-06 10:15	EDT	6.81	P
USGS	03253000	2015-07-06 10:30	EDT	6.79	P
USGS	03253000	2015-07-06 10:45	EDT	6.79	P
USGS	03253000	2015-07-06 11:00	EDT	6.77	P
USGS	03253000	2015-07-06 11:15	EDT	6.75	P
USGS	03253000	2015-07-06 11:30	EDT	6.73	P
USGS	03253000	2015-07-06 11:45	EDT	6.71	P
USGS	03253000	2015-07-06 12:00	EDT	6.69	P
USGS	03253000	2015-07-06 12:15	EDT	6.69	P
USGS	03253000	2015-07-06 12:30	EDT	6.67	P
USGS	03253000	2015-07-06 12:45	EDT	6.65	P
USGS	03253000	2015-07-06 13:00	EDT	6.63	P
USGS	03253000	2015-07-06 13:15	EDT	6.62	P
USGS	03253000	2015-07-06 13:30	EDT	6.62	P
USGS	03253000	2015-07-06 13:45	EDT	6.60	P
USGS	03253000	2015-07-06 14:00	EDT	6.58	P
USGS	03253000	2015-07-06 14:15	EDT	6.57	P
USGS	03253000	2015-07-06 14:30	EDT	6.55	P
USGS	03253000	2015-07-06 14:45	EDT	6.53	P
USGS	03253000	2015-07-06 15:00	EDT	6.52	P
USGS	03253000	2015-07-06 15:15	EDT	6.51	P
USGS	03253000	2015-07-06 15:30	EDT	6.49	P
USGS	03253000	2015-07-06 15:45	EDT	6.48	P
USGS	03253000	2015-07-06 16:00	EDT	6.47	P
USGS	03253000	2015-07-06 16:15	EDT	6.45	P
USGS	03253000	2015-07-06 16:30	EDT	6.44	P
USGS	03253000	2015-07-06 16:45	EDT	6.43	P
USGS	03253000	2015-07-06 17:00	EDT	6.42	P
USGS	03253000	2015-07-06 17:15	EDT	6.40	P
USGS	03253000	2015-07-06 17:30	EDT	6.40	P
USGS	03253000	2015-07-06 17:45	EDT	6.38	P
USGS	03253000	2015-07-06 18:00	EDT	6.36	P
USGS	03253000	2015-07-06 18:15	EDT	6.36	P
USGS	03253000	2015-07-06 18:30	EDT	6.34	P
USGS	03253000	2015-07-06 18:45	EDT	6.33	P
USGS	03253000	2015-07-06 19:00	EDT	6.31	P
USGS	03253000	2015-07-06 19:15	EDT	6.32	P
USGS	03253000	2015-07-06 19:30	EDT	6.30	P
USGS	03253000	2015-07-06 19:45	EDT	6.30	P
USGS	03253000	2015-07-06 20:00	EDT	6.28	P
USGS	03253000	2015-07-06 20:15	EDT	6.27	P
USGS	03253000	2015-07-06 20:30	EDT	6.26	P
USGS	03253000	2015-07-06 20:45	EDT	6.25	P
USGS	03253000	2015-07-06 21:00	EDT	6.25	P
USGS	03253000	2015-07-06 21:15	EDT	6.23	P
USGS	03253000	2015-07-06 21:30	EDT	6.23	P
USGS	03253000	2015-07-06 21:45	EDT	6.22	P
USGS	03253000	2015-07-06 22:00	EDT	6.21	P
USGS	03253000	2015-07-06 22:15	EDT	6.21	P
USGS	03253000	2015-07-06 22:30	EDT	6.20	P
USGS	03253000	2015-07-06 22:45	EDT	6.19	P
USGS	03253000	2015-07-06 23:00	EDT	6.17	P
USGS	03253000	2015-07-06 23:15	EDT	6.17	P
USGS	03253000	2015-07-06 23:30	EDT	6.15	P
USGS	03253000	2015-07-06 23:45	EDT	6.14	P
USGS	03253000	2015-07-07 00:00	EDT	6.13	P
USGS	03253000	2015-07-07 00:15	EDT	6.13	P
USGS	03253000	2015-07-07 00:30	EDT	6.11	P
USGS	03253000	2015-07-07 00:45	EDT	6.10	P
USGS	03253000	2015-07-07 01:00	EDT	6.10	P
USGS	03253000	2015-07-07 01:15	EDT	6.10	P
USGS	03253000	2015-07-07 01:30	EDT	6.09	P
USGS	03253000	2015-07-07 01:45	EDT	6.08	P
USGS	03253000	2015-07-07 02:00	EDT	6.06	P
USGS	03253000	2015-07-07 02:15	EDT	6.05	P
USGS	03253000	2015-07-07 02:30	EDT	6.05	P
USGS	03253000	2015-07-07 02:45	EDT	6.04	P
USGS	03253000	2015-07-07 03:00	EDT	6.04	P
USGS	03253000	2015-07-07 03:15	EDT	6.02	P
USGS	03253000	2015-07-07 03:30	EDT	6.02	P
USGS	03253000	2015-07-07 03:45	EDT	6.01	P
USGS	03253000	2015-07-07 04:00	EDT	6.01	P
USGS	03253000	2015-07-07 04:15	EDT	6.00	P
USGS	03253000	2015-07-07 04:30	EDT	5.99	P
USGS	03253000	2015-07-07 04:45	EDT	5.98	P
USGS	03253000	2015-07-07 05:00	EDT	5.97	P
USGS	03253000	2015-07-07 05:15	EDT	5.94	P
USGS	03253000	2015-07-07 05:30	EDT	5.98	P
USGS	03253000	2015-07-07 05:45	EDT	5.97	P
USGS	03253000	2015-07-07 06:00	EDT	5.95	P
USGS	03253000	2015-07-07 06:15	EDT	5.95	P
USGS	03253000	2015-07-07 06:30	EDT	5.95	P
USGS	03253000	2015-07-07 06:45	EDT	5.93	P
USGS	03253000	2015-07-07 07:00	EDT	5.93	P
USGS	03253000	2015-07-07 07:15	EDT	5.92	P
USGS	03253000	2015-07-07 07:30	EDT	5.92	P
USGS	03253000	2015-07-07 07:45	EDT	5.91	P
USGS	03253000	2015-07-07 08:00	EDT	5.90	P
USGS	03253000	2015-07-07 08:15	EDT	5.89	P
USGS	03253000	2015-07-07 08:30	EDT	5.89	P
USGS	03253000	2015-07-07 08:45	EDT	5.88	P
USGS	03253000	2015-07-07 09:00	EDT	5.88	P
USGS	03253000	2015-07-07 09:15	EDT	5.87	P
USGS	03253000	2015-07-07 09:30	EDT	5.86	P
USGS	03253000	2015-07-07 09:45	EDT	5.85	P
USGS	03253000	2015-07-07 10:00	EDT	5.83	P
USGS	03253000	2015-07-07 10:15	EDT	5.83	P
USGS	03253000	2015-07-07 10:30	EDT	5.83	P
USGS	03253000	2015-07-07 10:45	EDT	5.81	P
USGS	03253000	2015-07-07 11:00	EDT	5.81	P
USGS	03253000	2015-07-07 11:15	EDT	5.81	P
USGS	03253000	2015-07-07 11:30	EDT	5.80	P
USGS	03253000	2015-07-07 11:45	EDT	5.80	P
USGS	03253000	2015-07-07 12:00	EDT	5.77	P
USGS	03253000	2015-07-07 12:15	EDT	5.78	P
USGS	03253000	2015-07-07 12:30	EDT	5.76	P
USGS	03253000	2015-07-07 12:45	EDT	5.76	P
